,fpr,tpr,normalization
332,0.059558117195004805,0.8581856100104275,min-max AUC 0.97
333,0.059558117195004805,0.8592283628779979,min-max AUC 0.97
334,0.06147934678194044,0.8592283628779979,min-max AUC 0.97
335,0.06147934678194044,0.8633993743482794,min-max AUC 0.97
336,0.06243996157540826,0.8633993743482794,min-max AUC 0.97
337,0.06243996157540826,0.8654848800834203,min-max AUC 0.97
338,0.06340057636887608,0.8654848800834203,min-max AUC 0.97
339,0.06340057636887608,0.867570385818561,min-max AUC 0.97
340,0.06532180595581172,0.867570385818561,min-max AUC 0.97
341,0.06532180595581172,0.8717413972888426,min-max AUC 0.97
342,0.06628242074927954,0.8717413972888426,min-max AUC 0.97
343,0.06628242074927954,0.8748696558915537,min-max AUC 0.97
344,0.06820365033621517,0.8748696558915537,min-max AUC 0.97
345,0.06820365033621517,0.8759124087591241,min-max AUC 0.97
346,0.07012487992315082,0.8759124087591241,min-max AUC 0.97
347,0.07012487992315082,0.8790406673618353,min-max AUC 0.97
348,0.07204610951008646,0.8790406673618353,min-max AUC 0.97
349,0.07204610951008646,0.8800834202294057,min-max AUC 0.97
350,0.07300672430355427,0.8800834202294057,min-max AUC 0.97
351,0.07300672430355427,0.8832116788321168,min-max AUC 0.97
352,0.07492795389048991,0.8832116788321168,min-max AUC 0.97
353,0.07492795389048991,0.8873826903023984,min-max AUC 0.97
354,0.07588856868395773,0.8873826903023984,min-max AUC 0.97
355,0.07588856868395773,0.8884254431699687,min-max AUC 0.97
356,0.07684918347742556,0.8884254431699687,min-max AUC 0.97
357,0.07684918347742556,0.8915537017726799,min-max AUC 0.97
358,0.07780979827089338,0.8915537017726799,min-max AUC 0.97
359,0.07780979827089338,0.8936392075078207,min-max AUC 0.97
360,0.0787704130643612,0.8936392075078207,min-max AUC 0.97
361,0.0787704130643612,0.8988529718456726,min-max AUC 0.97
362,0.07973102785782901,0.8988529718456726,min-max AUC 0.97
363,0.07973102785782901,0.899895724713243,min-max AUC 0.97
364,0.08549471661863593,0.899895724713243,min-max AUC 0.97
365,0.08549471661863593,0.9009384775808134,min-max AUC 0.97
366,0.08741594620557157,0.9009384775808134,min-max AUC 0.97
367,0.08741594620557157,0.9040667361835245,min-max AUC 0.97
368,0.08837656099903939,0.9040667361835245,min-max AUC 0.97
369,0.08837656099903939,0.9061522419186653,min-max AUC 0.97
370,0.09125840537944284,0.9061522419186653,min-max AUC 0.97
371,0.09125840537944284,0.908237747653806,min-max AUC 0.97
372,0.09317963496637849,0.908237747653806,min-max AUC 0.97
373,0.09317963496637849,0.9124087591240876,min-max AUC 0.97
374,0.09798270893371758,0.9124087591240876,min-max AUC 0.97
375,0.09798270893371758,0.913451511991658,min-max AUC 0.97
376,0.10086455331412104,0.913451511991658,min-max AUC 0.97
377,0.10086455331412104,0.9144942648592284,min-max AUC 0.97
378,0.10278578290105668,0.9144942648592284,min-max AUC 0.97
379,0.10278578290105668,0.9165797705943691,min-max AUC 0.97
380,0.10758885686839577,0.9165797705943691,min-max AUC 0.97
381,0.10758885686839577,0.9197080291970803,min-max AUC 0.97
382,0.11143131604226705,0.9197080291970803,min-max AUC 0.97
383,0.11143131604226705,0.9207507820646507,min-max AUC 0.97
384,0.11335254562920269,0.9207507820646507,min-max AUC 0.97
385,0.11335254562920269,0.921793534932221,min-max AUC 0.97
386,0.11815561959654179,0.921793534932221,min-max AUC 0.97
387,0.11815561959654179,0.9228362877997914,min-max AUC 0.97
388,0.11911623439000961,0.9228362877997914,min-max AUC 0.97
389,0.11911623439000961,0.9249217935349322,min-max AUC 0.97
390,0.12007684918347743,0.9249217935349322,min-max AUC 0.97
391,0.12007684918347743,0.927007299270073,min-max AUC 0.97
392,0.12199807877041306,0.927007299270073,min-max AUC 0.97
393,0.12199807877041306,0.9280500521376434,min-max AUC 0.97
394,0.12584053794428435,0.9280500521376434,min-max AUC 0.97
395,0.12584053794428435,0.9290928050052137,min-max AUC 0.97
396,0.12776176753121998,0.9290928050052137,min-max AUC 0.97
397,0.12776176753121998,0.9311783107403545,min-max AUC 0.97
398,0.13064361191162344,0.9311783107403545,min-max AUC 0.97
399,0.13064361191162344,0.9332638164754953,min-max AUC 0.97
400,0.13160422670509125,0.9332638164754953,min-max AUC 0.97
401,0.13160422670509125,0.9343065693430657,min-max AUC 0.97
402,0.13544668587896252,0.9343065693430657,min-max AUC 0.97
403,0.13544668587896252,0.935349322210636,min-max AUC 0.97
404,0.1373679154658982,0.935349322210636,min-max AUC 0.97
405,0.1373679154658982,0.9363920750782064,min-max AUC 0.97
406,0.138328530259366,0.9363920750782064,min-max AUC 0.97
407,0.138328530259366,0.9384775808133472,min-max AUC 0.97
408,0.14217098943323728,0.9384775808133472,min-max AUC 0.97
409,0.14217098943323728,0.9395203336809176,min-max AUC 0.97
410,0.1440922190201729,0.9395203336809176,min-max AUC 0.97
411,0.1440922190201729,0.940563086548488,min-max AUC 0.97
412,0.14505283381364073,0.940563086548488,min-max AUC 0.97
413,0.14505283381364073,0.9426485922836287,min-max AUC 0.97
414,0.14697406340057637,0.9426485922836287,min-max AUC 0.97
415,0.14697406340057637,0.9436913451511991,min-max AUC 0.97
416,0.14985590778097982,0.9436913451511991,min-max AUC 0.97
417,0.14985590778097982,0.9447340980187695,min-max AUC 0.97
418,0.15561959654178675,0.9447340980187695,min-max AUC 0.97
419,0.15561959654178675,0.9478623566214807,min-max AUC 0.97
420,0.16138328530259366,0.9478623566214807,min-max AUC 0.97
421,0.16138328530259366,0.9499478623566214,min-max AUC 0.97
422,0.16234390009606148,0.9499478623566214,min-max AUC 0.97
423,0.16234390009606148,0.9509906152241918,min-max AUC 0.97
424,0.1633045148895293,0.9509906152241918,min-max AUC 0.97
425,0.1633045148895293,0.9520333680917622,min-max AUC 0.97
426,0.16618635926993275,0.9520333680917622,min-max AUC 0.97
427,0.16618635926993275,0.9530761209593326,min-max AUC 0.97
428,0.17195004803073968,0.9530761209593326,min-max AUC 0.97
429,0.17195004803073968,0.954118873826903,min-max AUC 0.97
430,0.1729106628242075,0.954118873826903,min-max AUC 0.97
431,0.1729106628242075,0.9562043795620438,min-max AUC 0.97
432,0.1777137367915466,0.9562043795620438,min-max AUC 0.97
433,0.1777137367915466,0.9582898852971846,min-max AUC 0.97
434,0.18059558117195004,0.9582898852971846,min-max AUC 0.97
435,0.18059558117195004,0.959332638164755,min-max AUC 0.97
436,0.18251681075888568,0.959332638164755,min-max AUC 0.97
437,0.18251681075888568,0.9603753910323254,min-max AUC 0.97
438,0.19404418828049952,0.9603753910323254,min-max AUC 0.97
439,0.19404418828049952,0.9614181438998958,min-max AUC 0.97
440,0.20557156580211336,0.9614181438998958,min-max AUC 0.97
441,0.20557156580211336,0.9624608967674662,min-max AUC 0.97
442,0.21037463976945245,0.9624608967674662,min-max AUC 0.97
443,0.21037463976945245,0.9635036496350365,min-max AUC 0.97
444,0.21421709894332372,0.9635036496350365,min-max AUC 0.97
445,0.21421709894332372,0.9645464025026069,min-max AUC 0.97
446,0.21613832853025935,0.9645464025026069,min-max AUC 0.97
447,0.21613832853025935,0.9655891553701773,min-max AUC 0.97
448,0.2219020172910663,0.9655891553701773,min-max AUC 0.97
449,0.2219020172910663,0.9666319082377477,min-max AUC 0.97
450,0.2276657060518732,0.9666319082377477,min-max AUC 0.97
451,0.2276657060518732,0.9687174139728885,min-max AUC 0.97
452,0.22958693563880883,0.9687174139728885,min-max AUC 0.97
453,0.22958693563880883,0.9697601668404588,min-max AUC 0.97
454,0.23054755043227665,0.9697601668404588,min-max AUC 0.97
455,0.23054755043227665,0.9718456725755996,min-max AUC 0.97
456,0.23150816522574447,0.9718456725755996,min-max AUC 0.97
457,0.23150816522574447,0.97288842544317,min-max AUC 0.97
458,0.23823246878001922,0.97288842544317,min-max AUC 0.97
459,0.23823246878001922,0.9749739311783108,min-max AUC 0.97
460,0.2420749279538905,0.9749739311783108,min-max AUC 0.97
461,0.2420749279538905,0.9760166840458812,min-max AUC 0.97
462,0.2516810758885687,0.9760166840458812,min-max AUC 0.97
463,0.2516810758885687,0.9770594369134515,min-max AUC 0.97
464,0.25456292026897215,0.9770594369134515,min-max AUC 0.97
465,0.25456292026897215,0.9781021897810219,min-max AUC 0.97
466,0.27185398655139287,0.9781021897810219,min-max AUC 0.97
467,0.27185398655139287,0.9791449426485923,min-max AUC 0.97
468,0.2728146013448607,0.9791449426485923,min-max AUC 0.97
469,0.2728146013448607,0.9812304483837331,min-max AUC 0.97
470,0.2910662824207493,0.9812304483837331,min-max AUC 0.97
471,0.2910662824207493,0.9822732012513035,min-max AUC 0.97
472,0.2987512007684918,0.9822732012513035,min-max AUC 0.97
473,0.2987512007684918,0.9833159541188738,min-max AUC 0.97
474,0.29971181556195964,0.9833159541188738,min-max AUC 0.97
475,0.29971181556195964,0.9854014598540146,min-max AUC 0.97
476,0.3016330451488953,0.9854014598540146,min-max AUC 0.97
477,0.3016330451488953,0.986444212721585,min-max AUC 0.97
478,0.3102785782901057,0.986444212721585,min-max AUC 0.97
479,0.3102785782901057,0.9874869655891554,min-max AUC 0.97
480,0.32372718539865514,0.9874869655891554,min-max AUC 0.97
481,0.32372718539865514,0.9885297184567258,min-max AUC 0.97
482,0.3554274735830932,0.9885297184567258,min-max AUC 0.97
483,0.3554274735830932,0.9895724713242962,min-max AUC 0.97
484,0.43515850144092216,0.9895724713242962,min-max AUC 0.97
485,0.43515850144092216,0.9906152241918665,min-max AUC 0.97
486,0.4438040345821326,0.9906152241918665,min-max AUC 0.97
487,0.4438040345821326,0.9916579770594369,min-max AUC 0.97
488,0.4697406340057637,0.9916579770594369,min-max AUC 0.97
489,0.4697406340057637,0.9927007299270073,min-max AUC 0.97
490,0.48703170028818443,0.9927007299270073,min-max AUC 0.97
491,0.48703170028818443,0.9937434827945777,min-max AUC 0.97
492,0.4899135446685879,0.9937434827945777,min-max AUC 0.97
493,0.4899135446685879,0.9947862356621481,min-max AUC 0.97
494,0.5062439961575408,0.9947862356621481,min-max AUC 0.97
495,0.5062439961575408,0.9958289885297185,min-max AUC 0.97
496,0.5110470701248799,0.9958289885297185,min-max AUC 0.97
497,0.5110470701248799,0.9968717413972888,min-max AUC 0.97
498,0.5254562920268973,0.9968717413972888,min-max AUC 0.97
499,0.5254562920268973,0.9979144942648592,min-max AUC 0.97
500,0.5648414985590778,0.9979144942648592,min-max AUC 0.97
501,0.5648414985590778,0.9989572471324296,min-max AUC 0.97
502,0.5667627281460135,0.9989572471324296,min-max AUC 0.97
503,0.5667627281460135,1.0,min-max AUC 0.97
504,1.0,1.0,min-max AUC 0.97
505,0.0,0.0,zscore AUC 0.98
506,0.0,0.002,zscore AUC 0.98
507,0.0,0.006,zscore AUC 0.98
508,0.0,0.009,zscore AUC 0.98
509,0.0,0.01,zscore AUC 0.98
510,0.0,0.012,zscore AUC 0.98
511,0.0,0.013,zscore AUC 0.98
512,0.0,0.015,zscore AUC 0.98
513,0.0,0.022,zscore AUC 0.98
514,0.0,0.024,zscore AUC 0.98
515,0.0,0.034,zscore AUC 0.98
516,0.0,0.036,zscore AUC 0.98
517,0.0,0.038,zscore AUC 0.98
518,0.0,0.04,zscore AUC 0.98
519,0.0,0.455,zscore AUC 0.98
520,0.001,0.455,zscore AUC 0.98
521,0.001,0.462,zscore AUC 0.98
522,0.002,0.462,zscore AUC 0.98
523,0.002,0.477,zscore AUC 0.98
524,0.003,0.477,zscore AUC 0.98
525,0.003,0.553,zscore AUC 0.98
526,0.004,0.553,zscore AUC 0.98
527,0.004,0.577,zscore AUC 0.98
528,0.005,0.577,zscore AUC 0.98
529,0.005,0.616,zscore AUC 0.98
530,0.006,0.616,zscore AUC 0.98
531,0.006,0.625,zscore AUC 0.98
532,0.008,0.625,zscore AUC 0.98
533,0.008,0.636,zscore AUC 0.98
534,0.009,0.636,zscore AUC 0.98
535,0.009,0.665,zscore AUC 0.98
536,0.01,0.665,zscore AUC 0.98
537,0.01,0.691,zscore AUC 0.98
538,0.011,0.691,zscore AUC 0.98
539,0.011,0.702,zscore AUC 0.98
540,0.012,0.702,zscore AUC 0.98
541,0.012,0.733,zscore AUC 0.98
542,0.013,0.733,zscore AUC 0.98
543,0.013,0.738,zscore AUC 0.98
544,0.014,0.738,zscore AUC 0.98
545,0.014,0.74,zscore AUC 0.98
546,0.015,0.74,zscore AUC 0.98
547,0.015,0.749,zscore AUC 0.98
548,0.017,0.749,zscore AUC 0.98
549,0.017,0.769,zscore AUC 0.98
550,0.018,0.769,zscore AUC 0.98
551,0.018,0.775,zscore AUC 0.98
552,0.019,0.775,zscore AUC 0.98
553,0.019,0.776,zscore AUC 0.98
554,0.02,0.776,zscore AUC 0.98
555,0.02,0.784,zscore AUC 0.98
556,0.021,0.784,zscore AUC 0.98
557,0.021,0.788,zscore AUC 0.98
558,0.022,0.788,zscore AUC 0.98
559,0.022,0.793,zscore AUC 0.98
560,0.023,0.793,zscore AUC 0.98
561,0.023,0.8,zscore AUC 0.98
562,0.025,0.8,zscore AUC 0.98
563,0.025,0.801,zscore AUC 0.98
564,0.026,0.801,zscore AUC 0.98
565,0.026,0.807,zscore AUC 0.98
566,0.027,0.807,zscore AUC 0.98
567,0.027,0.812,zscore AUC 0.98
568,0.028,0.812,zscore AUC 0.98
569,0.028,0.816,zscore AUC 0.98
570,0.029,0.816,zscore AUC 0.98
571,0.029,0.819,zscore AUC 0.98
572,0.03,0.819,zscore AUC 0.98
573,0.03,0.82,zscore AUC 0.98
574,0.031,0.82,zscore AUC 0.98
575,0.031,0.831,zscore AUC 0.98
576,0.032,0.831,zscore AUC 0.98
577,0.032,0.834,zscore AUC 0.98
578,0.034,0.834,zscore AUC 0.98
579,0.034,0.836,zscore AUC 0.98
580,0.035,0.836,zscore AUC 0.98
581,0.035,0.842,zscore AUC 0.98
582,0.036,0.842,zscore AUC 0.98
583,0.036,0.843,zscore AUC 0.98
584,0.037,0.843,zscore AUC 0.98
585,0.037,0.847,zscore AUC 0.98
586,0.038,0.847,zscore AUC 0.98
587,0.038,0.851,zscore AUC 0.98
588,0.039,0.851,zscore AUC 0.98
589,0.039,0.853,zscore AUC 0.98
590,0.04,0.853,zscore AUC 0.98
591,0.04,0.856,zscore AUC 0.98
592,0.041,0.856,zscore AUC 0.98
593,0.041,0.857,zscore AUC 0.98
594,0.042,0.857,zscore AUC 0.98
595,0.042,0.871,zscore AUC 0.98
596,0.044,0.871,zscore AUC 0.98
597,0.044,0.874,zscore AUC 0.98
598,0.045,0.874,zscore AUC 0.98
599,0.045,0.877,zscore AUC 0.98
600,0.047,0.877,zscore AUC 0.98
601,0.047,0.878,zscore AUC 0.98
602,0.048,0.878,zscore AUC 0.98
603,0.048,0.88,zscore AUC 0.98
604,0.05,0.88,zscore AUC 0.98
605,0.05,0.881,zscore AUC 0.98
606,0.052,0.881,zscore AUC 0.98
607,0.052,0.883,zscore AUC 0.98
608,0.053,0.883,zscore AUC 0.98
609,0.053,0.885,zscore AUC 0.98
610,0.054,0.885,zscore AUC 0.98
611,0.054,0.886,zscore AUC 0.98
612,0.055,0.886,zscore AUC 0.98
613,0.055,0.891,zscore AUC 0.98
614,0.058,0.891,zscore AUC 0.98
615,0.058,0.892,zscore AUC 0.98
616,0.059,0.892,zscore AUC 0.98
617,0.059,0.893,zscore AUC 0.98
618,0.06,0.893,zscore AUC 0.98
619,0.06,0.896,zscore AUC 0.98
620,0.061,0.896,zscore AUC 0.98
621,0.061,0.897,zscore AUC 0.98
622,0.062,0.897,zscore AUC 0.98
623,0.062,0.899,zscore AUC 0.98
624,0.066,0.899,zscore AUC 0.98
625,0.066,0.9,zscore AUC 0.98
626,0.068,0.9,zscore AUC 0.98
627,0.068,0.905,zscore AUC 0.98
628,0.069,0.905,zscore AUC 0.98
629,0.069,0.915,zscore AUC 0.98
630,0.07,0.915,zscore AUC 0.98
631,0.07,0.916,zscore AUC 0.98
632,0.073,0.916,zscore AUC 0.98
633,0.073,0.917,zscore AUC 0.98
634,0.076,0.917,zscore AUC 0.98
635,0.076,0.921,zscore AUC 0.98
636,0.08,0.921,zscore AUC 0.98
637,0.08,0.922,zscore AUC 0.98
638,0.081,0.922,zscore AUC 0.98
639,0.081,0.924,zscore AUC 0.98
640,0.083,0.924,zscore AUC 0.98
641,0.083,0.926,zscore AUC 0.98
642,0.084,0.926,zscore AUC 0.98
643,0.084,0.929,zscore AUC 0.98
644,0.088,0.929,zscore AUC 0.98
645,0.088,0.931,zscore AUC 0.98
646,0.091,0.931,zscore AUC 0.98
647,0.091,0.932,zscore AUC 0.98
648,0.093,0.932,zscore AUC 0.98
649,0.093,0.934,zscore AUC 0.98
650,0.095,0.934,zscore AUC 0.98
651,0.095,0.937,zscore AUC 0.98
652,0.097,0.937,zscore AUC 0.98
653,0.097,0.939,zscore AUC 0.98
654,0.098,0.939,zscore AUC 0.98
655,0.098,0.94,zscore AUC 0.98
656,0.1,0.94,zscore AUC 0.98
657,0.1,0.943,zscore AUC 0.98
658,0.102,0.943,zscore AUC 0.98
659,0.102,0.944,zscore AUC 0.98
660,0.103,0.944,zscore AUC 0.98
661,0.103,0.946,zscore AUC 0.98
662,0.105,0.946,zscore AUC 0.98
663,0.105,0.947,zscore AUC 0.98
664,0.11,0.947,zscore AUC 0.98
665,0.11,0.948,zscore AUC 0.98
666,0.111,0.948,zscore AUC 0.98
667,0.111,0.95,zscore AUC 0.98
668,0.114,0.95,zscore AUC 0.98
669,0.114,0.951,zscore AUC 0.98
670,0.115,0.951,zscore AUC 0.98
671,0.115,0.953,zscore AUC 0.98
672,0.117,0.953,zscore AUC 0.98
673,0.117,0.954,zscore AUC 0.98
674,0.119,0.954,zscore AUC 0.98
675,0.119,0.955,zscore AUC 0.98
676,0.12,0.955,zscore AUC 0.98
677,0.12,0.956,zscore AUC 0.98
678,0.126,0.956,zscore AUC 0.98
679,0.126,0.957,zscore AUC 0.98
680,0.128,0.957,zscore AUC 0.98
681,0.128,0.958,zscore AUC 0.98
682,0.13,0.958,zscore AUC 0.98
683,0.13,0.961,zscore AUC 0.98
684,0.139,0.961,zscore AUC 0.98
685,0.139,0.962,zscore AUC 0.98
686,0.141,0.962,zscore AUC 0.98
687,0.141,0.963,zscore AUC 0.98
688,0.146,0.963,zscore AUC 0.98
689,0.146,0.964,zscore AUC 0.98
690,0.148,0.964,zscore AUC 0.98
691,0.148,0.965,zscore AUC 0.98
692,0.155,0.965,zscore AUC 0.98
693,0.155,0.966,zscore AUC 0.98
694,0.156,0.966,zscore AUC 0.98
695,0.156,0.967,zscore AUC 0.98
696,0.161,0.967,zscore AUC 0.98
697,0.161,0.97,zscore AUC 0.98
698,0.165,0.97,zscore AUC 0.98
699,0.165,0.972,zscore AUC 0.98
700,0.169,0.972,zscore AUC 0.98
701,0.169,0.973,zscore AUC 0.98
702,0.181,0.973,zscore AUC 0.98
703,0.181,0.974,zscore AUC 0.98
704,0.192,0.974,zscore AUC 0.98
705,0.192,0.975,zscore AUC 0.98
706,0.197,0.975,zscore AUC 0.98
707,0.197,0.977,zscore AUC 0.98
708,0.206,0.977,zscore AUC 0.98
709,0.206,0.978,zscore AUC 0.98
710,0.212,0.978,zscore AUC 0.98
711,0.212,0.979,zscore AUC 0.98
712,0.223,0.979,zscore AUC 0.98
713,0.223,0.98,zscore AUC 0.98
714,0.234,0.98,zscore AUC 0.98
715,0.234,0.981,zscore AUC 0.98
716,0.242,0.981,zscore AUC 0.98
717,0.242,0.982,zscore AUC 0.98
718,0.248,0.982,zscore AUC 0.98
719,0.248,0.983,zscore AUC 0.98
720,0.251,0.983,zscore AUC 0.98
721,0.251,0.984,zscore AUC 0.98
722,0.252,0.984,zscore AUC 0.98
723,0.252,0.985,zscore AUC 0.98
724,0.275,0.985,zscore AUC 0.98
725,0.275,0.986,zscore AUC 0.98
726,0.281,0.986,zscore AUC 0.98
727,0.281,0.987,zscore AUC 0.98
728,0.294,0.987,zscore AUC 0.98
729,0.294,0.988,zscore AUC 0.98
730,0.303,0.988,zscore AUC 0.98
731,0.303,0.989,zscore AUC 0.98
732,0.304,0.989,zscore AUC 0.98
733,0.304,0.99,zscore AUC 0.98
734,0.306,0.99,zscore AUC 0.98
735,0.306,0.991,zscore AUC 0.98
736,0.313,0.991,zscore AUC 0.98
737,0.313,0.992,zscore AUC 0.98
738,0.317,0.992,zscore AUC 0.98
739,0.317,0.993,zscore AUC 0.98
740,0.335,0.993,zscore AUC 0.98
741,0.335,0.994,zscore AUC 0.98
742,0.368,0.994,zscore AUC 0.98
743,0.368,0.995,zscore AUC 0.98
744,0.379,0.995,zscore AUC 0.98
745,0.379,0.996,zscore AUC 0.98
746,0.401,0.996,zscore AUC 0.98
747,0.401,0.997,zscore AUC 0.98
748,0.51,0.997,zscore AUC 0.98
749,0.51,0.998,zscore AUC 0.98
750,0.552,0.998,zscore AUC 0.98
751,0.552,0.999,zscore AUC 0.98
752,0.569,0.999,zscore AUC 0.98
753,0.569,1.0,zscore AUC 0.98
754,1.0,1.0,zscore AUC 0.98
